ep_idx,data_cond_log_likelihood,data_mi_learned_marginal,data_mi_mc_marginal,data_mi_infonce,model_neg_cond_entropy,model_mi_reference_prior,model_mi_mc_marginal,model_mi_infonce,neg_h_data_cond,neg_h_model_cond,mi_data_direct,mi_data_mc_marginal,mi_model_direct,mi_model_mc_marginal
101,29.226883980807138,29.549547457695006,1155.1485286656548,6.230543546563269,35.35998025220983,35.68294396680944,1145.002879675697,6.231916771754588,29.226883980807138,35.35998025220983,29.549547457695006,1155.1485286656548,35.68294396680944,1145.002879675697
102,29.628077341289057,32.05070356624882,1119.289436722674,6.2024860096476715,35.25084681045718,37.71254666258649,1148.757084945353,6.234097798740714,29.628077341289057,35.25084681045718,32.05070356624882,1119.289436722674,37.71254666258649,1148.757084945353
103,-1493.5900253362433,-1490.7223125292658,-201.17297939921534,-1137.690313260927,35.027682533559876,37.127757286840634,1187.3452718646026,6.234679715959433,-1493.5900253362433,35.027682533559876,-1490.7223125292658,-201.17297939921534,37.127757286840634,1187.3452718646026
104,29.262637942140987,31.199233285133754,694.6064062402824,6.222886671139813,35.129311109299906,37.11441543496398,748.381842259146,6.2236413630412395,29.262637942140987,35.129311109299906,31.199233285133754,694.6064062402824,37.11441543496398,748.381842259146
105,-970.8179999807263,-969.426681285405,-4.02197808850536,-549.5454281290796,35.37311980737507,36.262045823408094,823.0293682161615,6.233387029240423,-970.8179999807263,35.37311980737507,-969.426681285405,-4.02197808850536,36.262045823408094,823.0293682161615
106,31.82877888095345,32.44525590173879,932.4408149501877,6.192465153126407,35.45625758374858,36.07160851894281,935.1327981405449,6.212587535528791,31.82877888095345,35.45625758374858,32.44525590173879,932.4408149501877,36.07160851894281,935.1327981405449
107,31.107748976924963,32.162228117212216,1064.4146200592754,6.235461729387047,35.38356196531775,36.46998309531407,1072.0124670497157,6.232998207842912,31.107748976924963,35.38356196531775,32.162228117212216,1064.4146200592754,36.46998309531407,1072.0124670497157
108,32.00934325262558,32.46643081376719,690.7444363804751,6.234294547623856,35.4268320216689,35.89444908984872,682.3701283266378,6.234154801306794,32.00934325262558,35.4268320216689,32.46643081376719,690.7444363804751,35.89444908984872,682.3701283266378
109,31.38542122296665,32.001531309731625,857.8612117715504,6.229006096901087,35.43750810623169,36.0824584753617,884.6272794267405,6.226007958469583,31.38542122296665,35.43750810623169,32.001531309731625,857.8612117715504,36.0824584753617,884.6272794267405
110,31.04209540094246,31.780786750590906,1035.758118480356,6.238324329348362,35.16569965216262,35.91240047353559,1039.6878603876164,6.238292501207467,31.04209540094246,35.16569965216262,31.780786750590906,1035.758118480356,35.91240047353559,1039.6878603876164
111,31.906102984754597,33.255327834784204,865.061677663818,6.236514654267921,35.30641558276144,36.683533143125686,879.7740239275342,6.236509944261284,31.906102984754597,35.30641558276144,33.255327834784204,865.061677663818,36.683533143125686,879.7740239275342
