ep_idx,data_cond_log_likelihood,data_mi_learned_marginal,data_mi_mc_marginal,data_mi_infonce,model_neg_cond_entropy,model_mi_reference_prior,model_mi_mc_marginal,model_mi_infonce,neg_h_data_cond,neg_h_model_cond,mi_data_direct,mi_data_mc_marginal,mi_model_direct,mi_model_mc_marginal
84,37.26454736853159,37.680100779379565,488.9064070332435,6.224368744696225,33.872360260255874,34.27484746645855,486.7030801247525,6.220851070893469,37.26454736853159,33.872360260255874,37.680100779379565,488.9064070332435,34.27484746645855,486.7030801247525
85,37.02241335234019,37.615005446784764,508.1907513453243,6.228017689718195,33.866185272355935,34.4450097127526,507.3079727674328,6.226538363991619,37.02241335234019,33.866185272355935,37.615005446784764,508.1907513453243,34.4450097127526,507.3079727674328
86,37.16400961059233,37.07441392129297,544.3110666801916,6.228621739066281,33.905324461710386,33.805423636462805,549.217993351636,6.225108274633925,37.16400961059233,33.905324461710386,37.07441392129297,544.3110666801916,33.805423636462805,549.217993351636
87,37.009747326374054,37.5023021598657,694.6521376719078,6.212784790110621,33.8790951470534,34.35770682990551,698.8234041755398,6.204011560343556,37.009747326374054,33.8790951470534,37.5023021598657,694.6521376719078,34.35770682990551,698.8234041755398
88,-214.87293776835517,-215.12172661293513,229.70066807735927,-67.18968506039559,33.858477038898684,33.60225024168519,445.36598966313505,6.22585154005386,-214.87293776835517,33.858477038898684,-215.12172661293513,229.70066807735927,33.60225024168519,445.36598966313505
89,37.20344400148134,37.77279487816063,641.3267892012725,6.228696483103682,33.88524645728034,34.436842552391255,645.0535461696419,6.2217268669667565,37.20344400148134,33.88524645728034,37.77279487816063,641.3267892012725,34.436842552391255,645.0535461696419
90,37.28687668936593,36.886862182617186,497.29902497427804,6.204518049091039,33.84840863364084,33.43618861062186,499.3145099176679,6.2193127367383285,37.28687668936593,33.84840863364084,36.886862182617186,497.29902497427804,33.43618861062186,499.3145099176679
91,37.15228559357418,37.610359353791495,552.0495486019145,6.229043298316945,33.84113781774708,34.284931132268525,552.8390210604477,6.225635331563511,37.15228559357418,33.84113781774708,37.610359353791495,552.0495486019145,34.284931132268525,552.8390210604477
92,36.95855582555135,37.594765493604875,1330.8312749756708,6.234457547882205,33.79666641023424,34.42812102105882,1329.619414197074,6.234240900481095,36.95855582555135,33.79666641023424,37.594765493604875,1330.8312749756708,34.42812102105882,1329.619414197074
93,37.27468709866426,37.66853449813547,1005.2470339672057,6.217266768796241,33.909582238448294,34.29169135476744,1009.7427156598944,6.209466602681326,37.27468709866426,33.909582238448294,37.66853449813547,1005.2470339672057,34.29169135476744,1009.7427156598944
94,37.248014199837996,37.72378657927666,685.6979645653994,6.211804963742589,33.89389096474161,34.3565744950542,688.8233705609603,6.203317773063524,37.248014199837996,33.89389096474161,37.72378657927666,685.6979645653994,34.3565744950542,688.8233705609603
95,34.44925077659328,34.672916203010374,566.8017279927324,6.234097326957067,33.612085836689644,33.80788901375561,568.6143600213818,6.232689619728269,34.44925077659328,33.612085836689644,34.672916203010374,566.8017279927324,33.80788901375561,568.6143600213818
96,37.129291868479235,37.290818101268705,653.4557934777212,6.226829166177048,33.85235396886276,33.99914515220513,654.8632715664342,6.220224233844468,37.129291868479235,33.85235396886276,37.290818101268705,653.4557934777212,33.99914515220513,654.8632715664342
97,36.91645461811739,37.31477039561552,762.7615784701179,6.236285500643089,33.897832674138684,34.28118231156293,767.4846132025999,6.236222895549019,36.91645461811739,33.897832674138684,37.31477039561552,762.7615784701179,34.28118231156293,767.4846132025999
98,37.247221598905675,37.044116070691274,488.93785628711476,6.214300340581637,33.93121128082275,33.717053447050205,486.8618627379922,6.207464188568398,37.247221598905675,33.93121128082275,37.044116070691274,488.93785628711476,33.717053447050205,486.8618627379922
99,37.29683806312769,37.32310564784485,1236.428118230353,6.232031822905038,33.889433218273155,33.91066488974764,1248.136144992448,6.23185415158609,37.29683806312769,33.889433218273155,37.32310564784485,1236.428118230353,33.91066488974764,1248.136144992448
100,36.82792372421312,36.97437400461357,582.8492857080382,6.231818462500996,33.769082767569756,33.91784540812174,586.0988784445409,6.23158591313776,36.82792372421312,33.769082767569756,36.97437400461357,582.8492857080382,33.91784540812174,586.0988784445409
101,37.122713896807504,37.407624188591456,799.7744118578294,6.232089757936306,33.8824660132913,34.163552850835465,806.8279881196863,6.231343373677863,37.122713896807504,33.8824660132913,37.407624188591456,799.7744118578294,34.163552850835465,806.8279881196863
102,36.650299537472605,39.07908813546344,793.95028323662,6.234094738393689,33.818203495769964,36.242858816937705,804.543710034068,6.234095973669442,36.650299537472605,33.818203495769964,39.07908813546344,793.95028323662,36.242858816937705,804.543710034068
103,-514.9433042319246,-512.0142153929678,353.3451829560351,-273.4675762001189,33.62790437939863,35.9538117539359,827.9868204994103,6.232597703170755,-514.9433042319246,33.62790437939863,-512.0142153929678,353.3451829560351,35.9538117539359,827.9868204994103
104,36.933625249681754,38.90282777202162,591.0872182975294,6.227297713505872,33.74502243517537,35.70514249413963,594.3937175577572,6.2229356046616315,36.933625249681754,33.74502243517537,38.90282777202162,591.0872182975294,35.70514249413963,594.3937175577572
105,-553.9776673751642,-552.5941216708546,75.84572639386299,-336.7035605379476,33.55087221788438,34.475333350798046,552.0582167193376,6.2334982928211895,-553.9776673751642,33.55087221788438,-552.5941216708546,75.84572639386299,34.475333350798046,552.0582167193376
